0,0.4975377208652408,0.4975377208652408,0.4975377208652408,0.4975377208652408,0.4975377208652408,0.4975377208652408,0.4975377208652408,0.4975377208652408,0.4975377208652408,0.4975377208652408,0.4975377208652408,0.4975377208652408,0.4975377208652408,0.4975377208652408,0.4975377208652408,0.4975377208652408,0.4975377208652408,0.4975377208652408,0.4975377208652408,0.4975377208652408,0.4975377208652408,0.4975377208652408,0.4975377208652408,0.4975377208652408,0.4975377208652408,0.4975377208652408,0.4975377208652408,0.4975377208652408,0.4975377208652408,0.4975377208652408,0.4975377208652408,0.4975377208652408,0.4975377208652408,0.4975377208652408,0.4975377208652408,0.4975377208652408,0.4975377208652408,0.4975377208652408,0.4975377208652408,0.4975377208652408,0.4975377208652408,0.4975377208652408,0.4975377208652408,0.4975377208652408,0.4975377208652408,0.4975377208652408,0.4975377208652408,0.4975377208652408,0.4975377208652408,0.4975377208652408,0.4975377208652408,0.4975377208652408,0.4975377208652408,0.4975377208652408,0.4975377208652408,0.4975377208652408,0.4975377208652408,0.4975377208652408,0.4975377208652408,0.4975377208652408,0.4975377208652408,0.4975377208652408,0.4975377208652408,0.4975377208652408,0.4975377208652408
2,0.4975377208652408,0.5430686456839963,0.4856444214701258,0.498298516838996,0.5131170444576026,0.5187213002601537,0.4644250768288125,0.49033038844711074,0.4959339088574859,0.48178535225138347,0.5047534152669115,0.5001855978357148,0.5001331778918878,0.4838553127328487,0.5022943488849544,0.5348453469585304,0.5112491747126716,0.5034842578533995,0.4892916082584595,0.48000987719278826,0.4703500311158011,0.48717690778598133,0.4760072600528596,0.5387030148710068,0.4999796764614182,0.5016752781697154,0.4986852440690704,0.5115477066225133,0.5230529210367435,0.46908340545249766,0.5039003640047002,0.49431189983921403,0.4935337899507887,0.46235467717852397,0.49158661447627666,0.5220747812340909,0.5228598417689962,0.4948735812761142,0.467224647311455,0.516325542976084,0.4828477243682792,0.5834391199053456,0.4753399947812656,0.4834730249612336,0.5162564142141323,0.5136312492317369,0.501294484011897,0.5160400125323871,0.4848175630860777,0.49873061269172586,0.49207226663998127,0.5201961697758983,0.5159277404202856,0.5249063878963129,0.5179849969295867,0.523581774741823,0.5063324788053434,0.4931587518609568,0.542146760682814,0.4576141882520822,0.5159673316265888,0.516304639750957,0.5086592875689745,0.5205377232873702,0.5031932839757622
6,0.4576141882520822,0.49895687159842667,0.49056482158359893,0.4889700049176129,0.5064896265758693,0.46832576112488367,0.4812176219689824,0.49860785642016636,0.4916678628422763,0.4687418895636792,0.516708296014183,0.4980162527537503,0.4880925933468417,0.5049770136161285,0.4900236743096243,0.47768923770449373,0.45448025882443666,0.5088339961450502,0.505091056718487,0.4908000384846733,0.5091262976608362,0.5058859695659889,0.5317966771047622,0.5353489114419533,0.5019465203716879,0.5157695539173601,0.4792418431174429,0.49379821619979913,0.5005480532705481,0.4940646407639147,0.4988319343412042,0.47558514196879537,0.4932943722983063,0.4763530441064889,0.5172564380448363,0.4888926821279429,0.5202941932167153,0.5431713628433725,0.47362696933118587,0.4873321472288283,0.4623245621994777,0.4633924648129888,0.5173289155597839,0.4611570089356718,0.5032308921224653,0.5130490476877728,0.5002021423954047,0.562191517256334,0.5102776510984585,0.5016675092870526,0.4804123779184218,0.4797556730711517,0.5305996378657456,0.476509519516324,0.49017597891166903,0.49680734902345686,0.4965734039400648,0.5053131564478704,0.5075812600320881,0.5027086182336056,0.5254415540049937,0.5076753127195855,0.5057622025847044,0.48791705571298916,0.474064416311269
12,0.45448025882443666,0.5174272822751694,0.5251208685198783,0.4945344617754921,0.5059151155198007,0.5151827850426575,0.5296865514283183,0.48742386314164654,0.4974468591170156,0.495834218284274,0.5358528428866802,0.49851655176523946,0.4952622140517009,0.4940488723872774,0.48069911034267054,0.4753541011942044,0.4868011406847135,0.49112730764321244,0.5037856011224073,0.49103400568470834,0.4937342734889476,0.5079236134709215,0.5004682512514212,0.480483781464558,0.5276742178081864,0.5022545270807025,0.5480693642540762,0.5455594304132309,0.49246303585215734,0.5358616793970107,0.49780423667785556,0.505709703947655,0.5171832799096289,0.5028147506096221,0.49597854575571515,0.5029357154108318,0.5148865495203423,0.5074529420655604,0.4919240543292363,0.49665479337474244,0.5363977948273396,0.45120917970983854,0.5244797495479553,0.5230173037264698,0.5006628290445854,0.5084647672703053,0.47890200820767453,0.500548284504511,0.5106113406054907,0.4991638096254609,0.5194919390649145,0.49118407352135485,0.5038284331526668,0.5152293248600036,0.5263626697466239,0.49280269806634064,0.47004048048020425,0.5091081323917589,0.4701949728194916,0.47602981023975155,0.502004681451885,0.5223137041741968,0.5460825553647478,0.5080703885818268,0.48776613083802806
27,0.45120917970983854,0.4761828573567204,0.480487249552059,0.48173801125916804,0.4980082719185565,0.5277499698908108,0.46614192872871485,0.5155433082509049,0.5004883340989773,0.49080354119865904,0.49957198397617897,0.5175336938606272,0.49959372316198986,0.505310132718185,0.5211622095288578,0.509118771552823,0.522736125437055,0.49864823458174073,0.48299837515621996,0.4788592091782145,0.4932697555756008,0.5018032313035579,0.5411846433541372,0.5203129874359917,0.552737866403852,0.49344420398509237,0.5279067689218819,0.50420278937632,0.5640561125175592,0.4463841756110236,0.5220585471469272,0.5046236358690469,0.4888000585931749,0.5012358754711711,0.5067228394353447,0.5249346533720901,0.5067602099164934,0.4757506922277484,0.49157157979268773,0.5134871399806417,0.5040886197808062,0.5427394990099774,0.5095420139851459,0.515053005802345,0.521093585673312,0.4946343559737615,0.48977215109796607,0.5454799180561216,0.5386403054650925,0.47557238642540967,0.5139244517127384,0.49329926085188885,0.4769238056622792,0.48947482288527455,0.5246916577780842,0.5273612332717746,0.4850750103649919,0.4750996531613911,0.5476801035955542,0.482262057451979,0.48576334650298314,0.5175482452619088,0.5185508650496286,0.49323607997975083,0.49183470110769323
47,0.4463841756110236,0.5173028849837188,0.47908630371316047,0.4920757205359721,0.47598421799801116,0.4898441912059608,0.511104402174254,0.514843418967838,0.5003124855884392,0.48001930696999906,0.4846782377347873,0.500809454836406,0.5069027879521815,0.49336319318531463,0.5030314353876425,0.49752974005742445,0.5052435589176937,0.446383540358393,0.5041503620741562,0.5178136748716435,0.4902096078539439,0.5259315048876224,0.489736620292068,0.5129392741528457,0.5007679702940862,0.5147776954801526,0.5248042671501651,0.5148581725977808,0.4966357689746292,0.4964842400328964,0.4931947821081173,0.48667558175176134,0.5089676597483439,0.5423682224852738,0.4882505551995175,0.4769097657773561,0.5066888187444284,0.47736405503961865,0.47763033595887805,0.4921622304258678,0.5124468948299548,0.5094718126665132,0.5128084624166723,0.49722359645270003,0.5176456812999018,0.5210357109788984,0.48369261616548415,0.5335864173885791,0.4965221907129465,0.4958576099653282,0.5133638602991477,0.5152761182252422,0.5266207279092521,0.4736404555576438,0.48295483937069755,0.49830843278373826,0.49240534116860607,0.5027876945815956,0.46847410027866493,0.49081801927438573,0.5535683714488574,0.5014899373848823,0.4841675600449404,0.4911408533666483,0.5007781165941405
66,0.446383540358393,0.4997786443646705,0.5145222814194342,0.5077801864002054,0.5119971987314401,0.5203352553065473,0.47047111867837477,0.47001292905621794,0.4611934811672533,0.4904466511250989,0.508579722416124,0.48769501740847665,0.5078032592312042,0.512286044047598,0.516387805867615,0.5021580727865798,0.5003331369816347,0.5123816094942214,0.49828556944156344,0.4812205316627048,0.5013485674090835,0.4939165273393514,0.5176526033519828,0.4880300182263394,0.5176671083236735,0.48279241901170034,0.48723317503459335,0.5218821748245005,0.4848523005463078,0.5091970823623422,0.47367831910639213,0.4700579892230184,0.5141131301388084,0.49887727208295973,0.504931906387335,0.4914662066395118,0.4933831555293612,0.47270803411852746,0.494359838159787,0.5201130610381324,0.50606745369726,0.5119187465014771,0.5087596787965901,0.4987133027209385,0.48412277336253456,0.49980606041341435,0.5024305146052398,0.4894351427788813,0.49603200118372626,0.48441891805662946,0.4870571601175271,0.5541351366547681,0.4768013262345155,0.5034095662415643,0.5026386615644363,0.4722943802788607,0.5029380141153627,0.4777682610289755,0.5003131615385608,0.49722902889222936,0.497089173778805,0.48413413491660573,0.5086267819778567,0.4951693830363165,0.43994277582441277
135,0.43994277582441277,0.5000979090985676,0.5188586358402507,0.47931822797734913,0.4785332154467702,0.5314375902278933,0.48411370136949833,0.498888866403292,0.5054426513818768,0.4680057359097915,0.5278724167051346,0.4926621089032252,0.49165749899348127,0.4923809501895011,0.4867708903935168,0.5073955649989472,0.5126667460520126,0.49948913419590407,0.5116944797570615,0.4976023696778423,0.4869977728529704,0.5027661820057814,0.5191394525896282,0.4712897363040589,0.5252305017335969,0.5288992178365718,0.5161434822220892,0.49198273594884484,0.49080228096685746,0.4984147733558439,0.5224581821865074,0.5076198437125563,0.49297983513169674,0.48463900335490073,0.49793914134999984,0.4762349248220048,0.48950571135570686,0.48874471945305226,0.4767214126066518,0.5242173110978673,0.5158263651686216,0.49026876555771204,0.48294213183316564,0.5001083826463548,0.49753733924761634,0.51346272293685,0.4887938288084396,0.4767358140193583,0.5033508469599359,0.5086794355781126,0.4910747837141759,0.5152006191719865,0.4957038299276048,0.48077380786015333,0.500988182318112,0.5133482683183717,0.49737634498805244,0.5027970528760254,0.5060185685737963,0.4870590416771695,0.5052009257964366,0.4335959114857751,0.5006351317242054,0.5185957198281405,0.4939195311396677
1354,0.4335959114857751,0.4875414140267335,0.5172327309836059,0.5015303035819618,0.5244755335680418,0.5184300977906389,0.47961652719542713,0.4535350301922287,0.5090591408640254,0.4887702941079336,0.5457245693147371,0.5034544329821187,0.5110936621723031,0.5029490248169187,0.5143793692404615,0.49237833672706116,0.5138642751359055,0.505460736904314,0.4858694265132364,0.4990627766929802,0.5113002949069952,0.4949947093202134,0.5240342477773516,0.4731437466316899,0.490578574726705,0.4926367642472793,0.47625030387983447,0.46449556718633267,0.5137624969260786,0.5103648931101222,0.49354529016737714,0.5066435302783788,0.4901212685471815,0.5315201340750932,0.4673426767882573,0.4896798991723806,0.4749500702322329,0.48716639831792935,0.52196606078542,0.5150120201787455,0.5168127870870054,0.5164055191583944,0.5242428946929311,0.4626413419494551,0.5078370837687727,0.48254923836389113,0.504432983508249,0.5246570285351372,0.5072480395332556,0.49305950609908206,0.5013282835469387,0.47416901283892976,0.4913084168586688,0.5073211947983687,0.5087860123258522,0.49585486765594966,0.5124326934348473,0.5289732738768043,0.5074101557990502,0.4862051169091955,0.48444116340111665,0.5065767431661902,0.4986802131031006,0.42478886036184177,0.5195992239873934
28518,0.42478886036184177,0.5204077654056539,0.5276291141996086,0.4986739734969666,0.5240197005513831,0.4686846175935339,0.5057274054529564,0.5096375293951476,0.4516515932489712,0.48415892489236434,0.4993935308248812,0.4889635691330046,0.4926128337375102,0.5124073524275584,0.4875909719482441,0.5208895217974873,0.4748126724811265,0.46642931214621336,0.4905586537977241,0.509986605611452,0.5104456533143196,0.4896462337331413,0.5094500400126072,0.49523594278257854,0.515399072694035,0.5040848799983783,0.49929020189497775,0.4772027186600482,0.49739008800075235,0.4659266110629615,0.49818831442935035,0.4657000430959513,0.496585365521306,0.5211169149295826,0.4894584654993225,0.4700778712054229,0.5328939957601091,0.49207213961066054,0.511629856994695,0.5030852766978409,0.4841244223947645,0.5116009247548049,0.5023454519441244,0.4986932415280231,0.5029195195164246,0.46409975607329085,0.4904294229421848,0.4866762560044893,0.5011432350586366,0.47257362041106343,0.48778561331824044,0.48170083705637134,0.46456503693421664,0.4831233405290321,0.5191572934369675,0.527223325114135,0.4955463529224527,0.5154394472950624,0.5083349151038455,0.5028082683838325,0.4208504141562142,0.48201043512390906,0.5156716507358776,0.5135160455647533,0.5070608361291521
